2021-02-06 01:04:57.609644,"21.5,20.25,19.25,19.25,18.5,15.75,17.25,18.0,19.5,19.25,19.0,18.75,17.5,16.0,16.5,18.0,19.0,19.5,19.25,18.25,17.0,16.5,16.75,17.25,19.0,18.75,18.5,17.75,18.0,17.5,18.0,18.0,19.0,18.25,18.75,18.0,18.0,18.5,18.0,17.5,18.75,18.75,18.75,18.5,18.0,18.0,18.5,18.75,19.0,18.75,18.75,18.75,18.25,17.75,18.0,17.75,18.0,18.25,17.75,18.0,18.25,17.5,17.75,17.5",0
2021-02-06 01:04:57.609733,"21.25,20.75,19.75,19.0,18.5,16.5,17.25,18.0,19.0,19.0,18.25,18.5,17.5,15.75,16.5,17.0,19.5,18.75,18.5,18.0,17.5,16.75,17.0,17.5,18.5,19.0,18.75,17.75,18.0,17.5,18.0,17.75,19.25,18.25,18.5,18.5,18.0,18.0,18.0,18.0,18.75,18.75,18.5,17.75,18.5,18.0,18.5,18.25,18.75,18.0,18.5,18.0,17.5,18.0,17.75,17.5,18.5,18.75,18.0,18.25,18.0,17.75,17.75,17.75",0
2021-02-06 01:04:57.830665,"21.0,20.5,20.0,19.0,18.5,16.25,17.25,18.0,20.0,18.75,18.25,18.5,17.75,16.5,16.75,17.5,19.25,18.75,18.5,17.75,17.5,16.5,17.25,17.5,19.0,18.5,18.75,17.75,17.75,18.25,18.25,18.0,19.0,18.25,18.75,18.25,18.5,17.5,18.5,17.75,18.75,18.75,18.5,18.25,18.25,18.25,18.25,19.0,18.25,18.5,18.25,18.5,17.75,18.75,17.75,17.75,18.25,18.5,18.0,18.0,18.5,17.75,18.25,17.75",0
2021-02-06 01:04:58.068622,"21.5,20.75,19.5,19.25,18.25,16.5,17.0,18.25,19.75,19.25,18.5,18.25,17.75,16.25,16.25,17.5,19.25,18.75,18.75,18.0,17.25,16.75,17.25,17.5,19.25,18.75,18.25,17.75,18.0,17.75,18.0,18.0,18.5,18.5,18.5,18.25,18.0,18.25,18.0,18.0,18.75,19.25,18.5,18.0,18.5,17.75,18.0,18.25,18.75,17.75,18.5,18.5,17.75,18.25,17.75,17.75,19.0,18.75,18.0,19.0,18.5,17.75,18.0,17.5",0
2021-02-06 01:04:58.068708,"22.0,20.5,20.25,19.25,18.75,16.5,17.75,18.25,19.25,19.0,18.5,18.25,17.25,16.25,16.5,17.5,19.5,19.0,19.0,18.0,17.0,16.75,16.75,17.25,19.25,18.5,18.5,18.0,18.0,17.75,18.0,17.75,19.25,18.25,18.75,18.0,18.5,18.25,18.0,18.0,18.0,18.75,19.0,18.25,18.0,18.5,18.5,18.0,18.75,18.25,18.5,18.25,18.25,18.0,18.25,17.5,18.0,19.0,17.75,18.25,17.75,17.25,17.75,17.25",0
2021-02-06 01:04:58.272104,"21.0,20.25,20.25,19.0,18.25,16.0,17.5,18.5,19.0,19.0,17.75,18.25,17.25,16.75,16.25,17.25,19.25,18.75,18.75,17.75,17.75,16.0,17.25,17.25,18.5,19.0,18.75,17.75,17.5,17.75,17.5,17.75,19.0,18.75,18.5,18.5,17.5,18.0,18.75,17.5,17.75,19.0,18.5,18.25,18.0,18.5,18.0,17.75,18.5,18.75,18.0,18.5,18.25,18.0,17.5,17.5,18.0,18.5,18.5,18.0,18.0,17.0,17.25,17.0",0
2021-02-06 01:04:58.272242,"21.5,20.25,20.25,19.0,18.5,16.25,18.0,18.75,19.5,19.0,18.5,18.5,18.0,16.0,16.25,17.25,19.25,19.0,19.0,18.25,17.5,16.75,17.25,17.5,19.25,19.0,18.5,17.75,18.0,18.25,18.25,17.75,19.75,18.25,19.0,18.25,18.25,18.25,18.25,17.25,18.5,19.25,18.75,18.0,18.5,17.75,18.5,18.0,18.75,18.25,18.75,18.5,18.25,18.25,18.0,17.5,19.5,19.0,17.75,18.0,18.25,17.0,17.75,17.0",0
2021-02-06 01:04:58.511453,"22.0,20.5,20.25,18.75,18.25,17.0,17.25,18.25,19.25,19.75,18.25,18.5,18.0,16.0,16.75,17.25,19.5,18.75,18.75,18.25,17.5,16.5,17.0,17.5,19.25,18.75,18.25,18.0,18.25,17.75,17.75,17.5,19.25,18.5,19.0,18.25,18.5,18.25,18.75,17.5,18.5,18.75,18.75,18.75,17.75,17.75,18.5,18.25,19.25,18.0,18.75,18.75,18.0,18.0,18.25,17.5,19.0,18.5,18.25,18.25,17.5,17.25,17.75,17.0",0
2021-02-06 01:04:58.511624,"21.25,20.5,19.75,19.25,18.25,16.5,17.5,17.5,19.75,19.0,18.75,18.75,17.5,16.75,16.25,17.5,19.25,19.0,19.0,18.25,17.5,17.0,17.25,17.5,19.0,18.5,18.5,18.0,18.0,18.0,17.5,17.5,18.75,18.0,18.25,18.25,18.5,18.25,18.25,18.0,19.0,18.25,18.75,18.5,18.5,18.5,18.5,18.5,18.5,18.75,18.5,18.75,18.25,18.5,18.0,17.5,18.5,18.75,18.0,18.0,17.75,17.5,17.75,16.75",0
2021-02-06 01:04:58.743228,"21.0,20.75,19.75,19.25,18.25,17.25,17.75,18.25,19.5,19.25,18.0,19.0,17.25,16.25,16.0,17.5,19.5,19.0,18.75,18.0,17.75,16.25,17.25,17.5,19.25,18.75,18.75,17.75,18.25,18.0,18.0,17.75,19.0,18.5,18.25,18.25,18.0,18.25,18.25,17.5,18.75,18.75,19.0,18.5,18.5,18.25,18.0,17.75,19.0,18.25,18.0,18.25,18.5,18.0,17.75,17.75,18.25,19.0,18.0,18.25,17.75,17.25,17.5,16.75",0
2021-02-06 01:04:58.743312,"22.0,20.0,19.75,18.75,18.25,16.25,17.25,18.0,19.25,19.0,18.75,18.75,17.5,16.25,16.25,17.0,19.0,19.25,18.75,18.0,17.0,16.75,17.5,17.5,19.25,18.5,18.5,17.75,17.5,17.75,17.75,17.5,19.0,18.5,19.0,18.25,18.25,18.0,18.25,17.75,18.75,19.0,18.75,18.5,18.0,18.25,18.5,17.75,18.5,18.25,18.25,18.25,18.25,17.75,17.5,17.5,18.5,18.25,18.0,18.0,17.75,17.25,18.0,17.0",0
2021-02-06 01:04:58.892757,"21.25,20.25,19.75,18.75,18.25,16.25,17.5,18.25,19.5,19.5,18.5,18.75,17.5,16.5,16.75,17.25,19.75,18.75,19.0,18.25,17.25,16.5,17.0,17.25,19.0,18.75,19.0,17.75,18.0,17.25,18.25,18.0,19.25,18.75,18.75,18.25,17.75,18.25,18.25,17.75,18.75,18.75,18.5,18.25,18.0,18.0,18.5,18.25,19.25,18.5,18.75,19.0,18.5,18.5,18.25,18.0,18.0,18.75,19.0,18.5,17.75,18.0,17.5,17.0",0
2021-02-06 01:04:58.892913,"21.75,20.5,19.75,19.0,18.75,16.5,17.0,18.25,19.5,19.0,18.5,18.75,17.75,16.5,16.75,17.5,19.25,19.0,18.75,18.0,17.5,16.75,17.25,17.5,18.75,18.75,18.75,17.0,17.5,18.0,17.75,17.75,18.5,18.0,18.5,18.5,18.75,18.0,18.25,17.75,18.75,18.25,19.0,18.25,18.5,18.5,18.25,18.5,19.0,18.25,18.5,18.25,18.5,18.5,18.0,17.75,19.25,18.5,18.75,18.5,18.0,17.25,18.25,17.25",0
2021-02-06 01:04:59.061993,"21.5,20.5,20.25,19.75,18.5,16.5,17.75,18.0,19.75,19.25,18.5,18.5,17.75,16.0,16.5,17.5,19.25,19.25,18.75,17.5,17.0,16.75,17.5,17.75,19.0,18.5,18.25,18.0,18.0,17.75,17.75,17.75,19.0,18.25,19.0,18.75,17.75,18.0,18.5,18.0,18.25,18.75,19.0,19.0,18.25,18.25,18.25,18.25,19.0,18.5,18.75,18.75,18.5,17.75,18.25,17.5,18.75,18.75,18.0,18.25,18.5,17.75,18.75,17.25",0
2021-02-06 01:04:59.202516,"21.5,20.5,19.75,19.0,18.25,17.0,17.25,19.0,19.75,19.0,18.0,18.75,17.75,16.5,16.25,17.25,19.25,18.75,19.0,18.25,17.5,16.5,17.25,17.25,19.0,18.75,18.25,18.0,18.25,18.0,18.0,18.0,19.0,18.75,18.75,18.5,18.25,17.75,18.5,17.75,19.25,18.75,18.75,18.75,18.25,18.5,18.0,18.25,18.5,18.25,18.75,18.75,18.0,17.5,17.25,17.75,19.5,18.75,18.5,18.25,18.75,17.75,18.0,17.25",0
2021-02-06 01:04:59.348917,"22.25,20.5,20.25,19.0,18.75,17.0,17.75,18.5,20.0,19.5,18.75,18.5,17.75,16.75,16.5,17.75,19.25,19.25,18.75,18.25,18.0,16.75,17.75,17.5,19.5,19.0,19.0,18.25,18.0,18.0,18.25,18.0,19.5,18.25,18.75,18.0,18.25,18.25,18.5,18.0,18.75,19.0,19.0,18.5,18.75,18.25,18.25,18.25,19.0,19.0,18.5,18.0,18.25,18.0,18.0,17.5,18.75,18.25,18.75,18.5,17.75,17.5,17.75,17.0",0
2021-02-06 01:04:59.348967,"21.75,21.0,20.0,19.25,18.75,16.5,17.5,19.0,20.0,19.0,18.5,19.0,18.0,16.5,16.75,17.5,19.25,19.25,19.0,18.5,17.5,17.0,17.5,17.5,19.5,18.75,19.0,18.25,18.25,18.25,18.0,17.75,19.5,18.75,18.75,18.5,18.0,18.25,18.5,17.5,18.75,19.0,18.5,18.75,18.5,18.25,18.25,18.5,19.0,18.0,19.0,18.5,18.25,18.5,18.0,17.5,18.5,19.0,18.75,18.5,18.5,18.5,18.25,17.75",0
2021-02-06 01:04:59.514073,"21.25,20.25,20.0,19.25,18.5,16.5,17.75,18.25,19.25,19.0,18.5,18.25,17.75,16.0,16.25,17.75,19.0,19.0,18.75,18.25,17.5,16.75,17.25,17.5,19.0,19.0,18.5,17.75,18.0,18.0,17.75,17.75,19.5,18.0,18.75,18.75,18.25,18.75,18.0,17.75,18.75,18.75,18.5,18.25,18.25,18.5,18.5,18.25,19.0,18.5,18.75,18.75,18.25,18.5,18.25,17.5,19.0,19.0,18.5,18.25,18.25,17.25,18.0,17.5",0
2021-02-06 01:04:59.666177,"21.75,20.5,20.5,19.25,18.25,16.5,17.5,18.5,20.0,19.5,18.5,18.75,18.0,16.25,17.0,17.25,19.25,19.25,19.0,18.5,17.25,17.25,17.5,17.25,19.0,18.75,18.75,18.0,18.0,17.75,18.25,17.5,19.5,18.75,18.75,18.75,18.5,18.25,18.5,18.0,18.75,18.75,19.25,18.5,18.25,18.5,18.25,18.75,19.5,18.5,18.75,18.25,18.5,18.75,18.5,17.75,18.25,18.5,18.25,18.75,18.0,18.0,18.0,17.25",0
